,,,,Chlamydia trachomatis D/UW3,,,,,,,,,FUNCTIONAL ANNOTATIONS,,,,,,,,,,,,,EXPRESSION DATA,,,,,,,,,,MUTANTS,,,STRUCTURAL MODELS,,,,,,,,,,,,,,,,,,,,
 CT196,CT196,O84199,,106,106,,,CTL0448,TC0469,Candidate inclusion membrane protein,11.2,O84199,Inclusion membrane protein,E4B47E,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,ND,ND,ND,-,59,183,261,324,295,,,,,,,,,O84199,O84199,,,,,,,membrane [GO:0016020],,,,,,,,
tsaD CT197,CT197,O84200,tsaD,338,338,,,CTL0449,TC0470,tRNA N6-adenosine threonylcarbamoyltransferase (EC 2.3.1.234) (N6-L-threonylcarbamoyladenine synthase) (t(6)A synthase) (t(6)A37 threonylcarbamoyladenosine biosynthesis protein TsaD) (tRNA threonylcarbamoyladenosine biosynthesis protein TsaD),35.9,O84200,Translation,BED630,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,KAE1 / TsaD family,NQ,ND,ND,-,-,372,596,671,710,#N/A,,,,,,,,O84200,O84200,,,,,,tRNA threonylcarbamoyladenosine modification [GO:0002949],cytoplasm [GO:0005737],iron ion binding [GO:0005506]; N(6)-L-threonylcarbamoyladenine synthase activity [GO:0061711],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01445}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01445}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01445}.,,,,
oppA_3 CT198,CT198,O84201,oppA_3,518,518,,,CTL0450,TC0471,Oligopeptide Binding Protein,58.9,O84201,Membrane transport,6DCFF5,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,Bacterial solute-binding protein 5 family,ND,47,,-,329,466,540,565,532,#N/A,,,,,,,,O84201,O84201,,,,,,peptide transport [GO:0015833],ATP-binding cassette (ABC) transporter complex [GO:0043190]; outer membrane-bounded periplasmic space [GO:0030288],peptide transmembrane transporter activity [GO:1904680],,,,,,,
oppB_1 CT199,CT199,O84202,oppB_1,313,313,,,CTL0451,TC0472,Oligopeptide Permease,34.9,O84202,Membrane transport,6DCFF5,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,Binding-protein-dependent transport system permease family,ND,ND,ND,-,302,439,558,560,510,#N/A,,,,,,,,O84202,O84202,,,,,,transmembrane transport [GO:0055085],plasma membrane [GO:0005886],,SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|RuleBase:RU363032}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU363032}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,Cell membrane {ECO:0000256|RuleBase:RU363032}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU363032}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,Cell membrane {ECO:0000256|RuleBase:RU363032}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU363032}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,,,,
oppC_1 CT200,CT200,O84203,oppC_1,281,281,,,CTL0452,TC0473,Oligopeptide Permease,31.3,O84203,Membrane transport,6DCFF5,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,"Binding-protein-dependent transport system permease family, OppBC subfamily",ND,ND,ND,-,270,325,333,352,324,#N/A,,,,,,,,O84203,O84203,,,,,,peptide transport [GO:0015833]; protein transport [GO:0015031]; transmembrane transport [GO:0055085],plasma membrane [GO:0005886],,SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|RuleBase:RU363032}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU363032}.,Cell membrane {ECO:0000256|RuleBase:RU363032}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU363032}.,Cell membrane {ECO:0000256|RuleBase:RU363032}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU363032}.,,,,
oppD CT201,CT201,O84204,oppD,277,277,,,CTL0453,TC0473.1,Oligopeptide Transport ATPase,30.7,O84204,Membrane transport,6DCFF5,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,ABC transporter superfamily,ND,ND,ND,-,229,320,324,318,315,,,,,,,,,O84204,O84204,,,,,,peptide transport [GO:0015833]; transmembrane transport [GO:0055085],plasma membrane [GO:0005886],ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; transmembrane transporter activity [GO:0022857],,,,,,,
oppF CT202,CT202,O84205,oppF,247,247,,,CTL0454,,Oligopeptide Transport ATPase,27.4,O84205,Membrane transport,6DCFF5,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,ND,ND,ND,-,192,213,259,255,238,,,,,,,,,O84205,O84205,,,,,,,,ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887],,,,,,,
 CT203,CT203,O84206,,251,251,,,CTL0455,TC0475,Uncharacterized protein CT_203,28.5,O84206,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Chlamydial CPn_0206/CT_203/TC_0475 family,ND,NQ,ND,-,-,255,399,407,479,,,,,,,,,O84206,O84206,,,,,,,,,,,,,,,
ybhI CT204,CT204,O84207,ybhI,471,471,,,CTL0456,TC0476,Dicarboxylate Translocator,51.4,O84207,Membrane transport,6DCFF5,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,"SLC13A/DASS transporter (TC 2.A.47) family, DIT1 subfamily",NQ,ND,ND,-,-,367,480,428,508,,,,,,,,,O84207,O84207,,,,,,,plasma membrane [GO:0005886],transmembrane transporter activity [GO:0022857],SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,,,,
pfkA_1 CT205,CT205,O84208,pfkA_1,553,553,,,CTL0457,TC0477,Probable ATP-dependent 6-phosphofructokinase (ATP-PFK) (Phosphofructokinase) (EC 2.7.1.11) (Phosphohexokinase),61.9,O84208,Energy metabolism,EC1C24,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,"Phosphofructokinase type A (PFKA) family, PPi-dependent PFK group II subfamily, Clade 'Long' sub-subfamily",37,ND,,-,-,293,310,365,310,#N/A,,,,,,,,O84208,O84208,,,,,,fructose 6-phosphate metabolic process [GO:0006002]; response to glucose [GO:0009749],cytoplasm [GO:0005737],6-phosphofructokinase activity [GO:0003872]; ATP binding [GO:0005524]; diphosphate-fructose-6-phosphate 1-phosphotransferase activity [GO:0047334]; metal ion binding [GO:0046872]; phosphofructokinase activity [GO:0008443],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_01980}.,Cytoplasm {ECO:0000256|HAMAP-Rule:MF_01980}.,Cytoplasm {ECO:0000256|HAMAP-Rule:MF_01980}.,SUBUNIT: Homodimer. {ECO:0000256|HAMAP-Rule:MF_01980}.,Homodimer. {ECO:0000256|HAMAP-Rule:MF_01980}.,Homodimer. {ECO:0000256|HAMAP-Rule:MF_01980}.,
 CT206,CT206,O84209,,282,282,,,CTL0458,TC0478,Predicted acyltransferase family protein,31.6,O84209,Lipid metabolism,6F2D90,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,ND,ND,ND,-,-,155,278,415,478,,,,,,,,,O84209,O84209,,,,,,,membrane [GO:0016020],acyltransferase activity [GO:0016746]; lipase activity [GO:0016298],,,,,,,
pfkA_2 CT207,CT207,O84210,pfkA_2,548,548,,,CTL0459,TC0479,6-phosphofructokinase (EC 2.7.1.-),61.1,O84210,Energy metabolism,EC1C24,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,"Phosphofructokinase type A (PFKA) family, PPi-dependent PFK group II subfamily, Clade 'Long' sub-subfamily",39,ND,,-,-,132,192,391,316,#N/A,,,,,,,,O84210,O84210,,,,,,fructose 6-phosphate metabolic process [GO:0006002]; response to glucose [GO:0009749],cytoplasm [GO:0005737],6-phosphofructokinase activity [GO:0003872]; ATP binding [GO:0005524]; diphosphate-fructose-6-phosphate 1-phosphotransferase activity [GO:0047334]; metal ion binding [GO:0046872]; phosphofructokinase activity [GO:0008443],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_01980}.,Cytoplasm {ECO:0000256|HAMAP-Rule:MF_01980}.,Cytoplasm {ECO:0000256|HAMAP-Rule:MF_01980}.,SUBUNIT: Homodimer. {ECO:0000256|HAMAP-Rule:MF_01980}.,Homodimer. {ECO:0000256|HAMAP-Rule:MF_01980}.,Homodimer. {ECO:0000256|HAMAP-Rule:MF_01980}.,
waaA CT208,CT208,P0CE14,waaA,431,431,,,CTL0460,TC0480,3-deoxy-D-manno-octulosonic acid transferase (Kdo transferase) (EC 2.4.99.12) (EC 2.4.99.13) (EC 2.4.99.14) (Kdo(2)-lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase) (Kdo-lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase) (Lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase) (Trifunctional Kdo transferase),49.5,P0CE14,Cell envelope,00A69D,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,"Glycosyltransferase group 1 family, Glycosyltransferase 30 subfamily",ND,ND,ND,-,-,-,104,348,411,#N/A,,,,,,,,P0CE14,P0CE14,,,,,,lipid A biosynthetic process [GO:0009245]; lipopolysaccharide core region biosynthetic process [GO:0009244],plasma membrane [GO:0005886],Kdo transferase activity [GO:0043842]; transferase activity [GO:0016740],SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}.,Cell inner membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}.,Cell inner membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}.,,,,
leuS CT209,CT209,O84211,leuS,819,819,,,CTL0461,TC0481,Leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS),92.9,O84211,Translation,BED630,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,Class-I aminoacyl-tRNA synthetase family,28,ND,,-,-,127,231,393,413,,,,,,,,,O84211,O84211,,,,,,leucyl-tRNA aminoacylation [GO:0006429],cytosol [GO:0005829],aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; leucine-tRNA ligase activity [GO:0004823],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00049}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00049}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00049}.,,,,
hemL CT210,CT210,O84212,hemL,422,422,,,CTL0462,TC0482,"Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)",45.9,O84212,Cofactor metabolism,838FC7,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,"Class-III pyridoxal-phosphate-dependent aminotransferase family, HemL subfamily",ND,ND,ND,-,-,269,444,464,429,,,,,,,,,O84212,O84212,,,,,,protoporphyrinogen IX biosynthetic process [GO:0006782],cytoplasm [GO:0005737],"glutamate-1-semialdehyde 2,1-aminomutase activity [GO:0042286]; pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]",SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00375}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00375}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00375}.,SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00375}.,Homodimer. {ECO:0000255|HAMAP-Rule:MF_00375}.,Homodimer. {ECO:0000255|HAMAP-Rule:MF_00375}.,
 CT211,CT211,O84213,,189,189,,,CTL0463,TC0483,UPF0301 protein CT_211,20.9,O84213,Transcription,FCB814,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,UPF0301 (AlgH) family,66,ND,,-,-,81,107,110,97,,,,,,,,,O84213,O84213,,,,,,,cytosol [GO:0005829],,,,,,,,
 CT212,CT212,O84214,,148,148,,,CTL0464,TC0484,BFN domain-containing protein,17.1,O84214,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,22,ND,,-,119,298,315,368,337,,,,,,,,,O84214,O84214,,,,,,,,nuclease activity [GO:0004518],,,,,,,
rpiA CT213,CT213,O84215,rpiA,242,242,,,CTL0465,TC0485,Ribose-5-phosphate isomerase A (EC 5.3.1.6) (Phosphoriboisomerase A) (PRI),26.6,O84215,Energy metabolism,EC1C24,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,Ribose 5-phosphate isomerase family,25,ND,,-,115,325,362,429,431,,,,,,,,,O84215,O84215,,,,,,"pentose-phosphate shunt, non-oxidative branch [GO:0009052]",,ribose-5-phosphate isomerase activity [GO:0004751],,,,SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00170}.,Homodimer. {ECO:0000255|HAMAP-Rule:MF_00170}.,Homodimer. {ECO:0000255|HAMAP-Rule:MF_00170}.,
 CT214,CT214,O84216,,547,547,,,CTL0466,TC0486,Candidate inclusion membrane protein,59.8,O84216,Inclusion membrane protein,E4B47E,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,9,ND,,-,-,-,254,429,482,,,,,,,,,O84216,O84216,,,,,,,membrane [GO:0016020],,,,,,,,
fbaB CT215,CT215,O84217,fbaB,348,348,,,CTL0467,TC0487,Probable fructose-bisphosphate aldolase class 1 (EC 4.1.2.13) (Probable fructose-bisphosphate aldolase class I) (FBP aldolase),38.0,O84217,Energy metabolism,EC1C24,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,"DeoC/FbaB aldolase family, FbaB subfamily",100,72,,-,-,314,558,550,543,#N/A,,,,,,,,O84217,O84217,,,,,,glycolytic process [GO:0006096],cytoplasm [GO:0005737],fructose-bisphosphate aldolase activity [GO:0004332],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.,Cytoplasm {ECO:0000305}.,Cytoplasm {ECO:0000305}.,,,,
xasA CT216,CT216,O84218,xasA,466,466,,,CTL0468,TC0488,Amino Acid Transporter,51.1,O84218,Membrane transport,6DCFF5,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,ND,ND,ND,-,-,285,431,603,633,,,,,,,,,O84218,O84218,,,,,,,plasma membrane [GO:0005886],antiporter activity [GO:0015297],SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,,,,
ydaO CT217,CT217,O84219,ydaO,234,234,,,CTL0469,TC0489,PP-Loop Superfamily ATPase,25.9,O84219,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,ND,ND,ND,-,-,227,359,409,453,,,,,,,,,O84219,O84219,,,,,,tRNA modification [GO:0006400],cytoplasm [GO:0005737],metal ion binding [GO:0046872]; transferase activity [GO:0016740],,,,,,,
surE CT218,CT218,O84220,surE,283,283,,,CTL0470,TC0491,5'-nucleotidase SurE (EC 3.1.3.5) (Nucleoside 5'-monophosphate phosphohydrolase),31.5,O84220,Cell processes,0052A3,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,SurE nucleotidase family,38,NQ,,-,-,162,389,424,389,,,,,,,,,O84220,O84220,,,,,,,cytoplasm [GO:0005737],3'-nucleotidase activity [GO:0008254]; 5'-nucleotidase activity [GO:0008253]; exopolyphosphatase activity [GO:0004309]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; XMP 5'-nucleosidase activity [GO:0106411],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00060}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00060}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00060}.,,,,
ubiA CT219,CT219,O84221,ubiA,302,302,,,CTL0471,TC0492,4-hydroxybenzoate octaphenyltransferase,33.6,O84221,Cofactor metabolism,838FC7,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,UbiA prenyltransferase family,ND,ND,ND,-,201,432,465,351,306,,,,,,,,,O84221,O84221,,,,,,ubiquinone biosynthetic process [GO:0006744],membrane [GO:0016020],"transferase activity, transferring alkyl or aryl (other than methyl) groups [GO:0016765]",,,,,,,
ubiX CT220,CT220,O84222,ubiX,192,192,,,CTL0472,TC0493,Flavin prenyltransferase UbiX (EC 2.5.1.129),20.9,O84222,Cofactor metabolism,838FC7,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,UbiX/PAD1 family,ND,ND,ND,-,54,250,246,240,228,,,,7KM2;7KM3;,7KM2,7km2.pdb,,https://cdn.rcsb.org/images/structures/7km2_assembly-1.jpeg,O84222,O84222,,,,,,,,carboxy-lyase activity [GO:0016831]; flavin prenyltransferase activity [GO:0106141],,,,,,,
yqfU CT221,CT221,O84223,yqfU,298,298,,,CTL0473,TC0494,DUF2179 domain-containing protein,33.1,O84223,Unknown,AAAAAA,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,NQ,ND,ND,-,-,98,186,272,186,,,,,,,,,O84223,O84223,,,,,,,plasma membrane [GO:0005886],,SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,,,,
 CT221.1,CT221.1,O84224,,46,46,,,,,Uncharacterized protein,5.1,O84224,Inclusion membrane protein,E4B47E,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,ND,ND,ND,-,-,86,166,148,186,,,,,,,,,O84224,O84224,,,,,,,,,,,,,,,
 CT222,CT222,O84225,,129,129,,,,,LAGLI-DADG endonuclease,13.9,O84225,Inclusion membrane protein,E4B47E,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,ND,ND,ND,-,-,241,390,479,467,,,,,,,,,O84225,O84225,,,,,,,membrane [GO:0016020],,,,,,,,
 CT223,CT223,O84226,,270,270,,,CTL0476,TC0495,Candidate inclusion membrane protein,29.5,O84226,Inclusion membrane protein,E4B47E,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,ND,NQ,ND,-,-,238,448,640,648,,,,,,,,,O84226,O84226,,,,,,,membrane [GO:0016020],,,,,,,,
 CT224,CT224,O84227,,147,147,,,CTL0477,,Candidate inclusion membrane protein,16.0,O84227,Inclusion membrane protein,E4B47E,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,ND,ND,ND,-,234,367,486,566,432,,,,,,,,,O84227,O84227,,,,,,,membrane [GO:0016020],,,,,,,,
 CT225,CT225,O84228,,122,122,,,CTL0477,,Candidate inclusion membrane protein,13.3,O84228,Inclusion membrane protein,E4B47E,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,ND,ND,ND,-,162,269,325,422,446,,,,,,,,,O84228,O84228,,,,,,,membrane [GO:0016020],,,,,,,,
 CT226,CT226,O84229,,176,176,,,CTL0478,TC0497,Membrane associated protein,18.9,O84229,Inclusion membrane protein,E4B47E,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,ND,ND,ND,-,144,205,265,270,235,,,,,,,,,O84229,O84229,,,,,,,membrane [GO:0016020],,,,,,,,
 CT227,CT227,O84230,,133,133,,,CTL0479,TC0498,Candidate inclusion membrane protein,14.2,O84230,Inclusion membrane protein,E4B47E,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,ND,ND,ND,-,198,225,315,368,320,,,,,,,,,O84230,O84230,,,,,,,membrane [GO:0016020],,,,,,,,
 CT228,CT228,O84231,,196,196,,,CTL0480,TC0499,IncA family protein,20.6,O84231,Inclusion membrane protein,E4B47E,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,ND,NQ,ND,372,478,460,421,402,354,,,,,,,,,O84231,O84231,,,,,,,membrane [GO:0016020],,,,,,,,
cpoS CT229,CT229,O84232,cpoS,215,215,,,CTL0481,TC0500,IncA family protein,23.4,O84232,Inclusion membrane protein,E4B47E,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,ND,ND,ND,328,490,439,392,349,306,,,,,,,,,O84232,O84232,,,,,,,membrane [GO:0016020],,,,,,,,
 CT230,CT230,O84233,,415,415,,,CTL0482,TC0501,Neutral Amino Acid (Glutamate) Transporter,45.1,O84233,Membrane transport,6DCFF5,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,Dicarboxylate/amino acid:cation symporter (DAACS) (TC 2.A.23) family,NQ,ND,ND,-,137,240,306,348,340,,,,,,,,,O84233,O84233,,,,,,,plasma membrane [GO:0005886],L-cystine transmembrane transporter activity [GO:0015184]; symporter activity [GO:0015293],SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,,,,
 CT231,CT231,O84234,,490,490,,,CTL0483,TC0502,Sodium-dependent amino acid transporter,54.5,O84234,Membrane transport,6DCFF5,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,ND,ND,ND,-,110,198,277,279,275,,,,,,,,,O84234,O84234,,,,,,,membrane [GO:0016020],,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,,,,
incB CT232,CT232,O84235,incB,115,115,,,CTL0484,,Inclusion Membrane Protein B,12.3,O84235,Inclusion membrane protein,E4B47E,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,ND,ND,ND,-,285,439,561,593,572,,,,,,,,,O84235,O84235,,,,,,,membrane [GO:0016020],,,,,,,,
incC CT233,CT233,O84236,incC,178,178,,,CTL0485,TC0504,Inclusion Membrane Protein C,18.4,O84236,Inclusion membrane protein,E4B47E,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,ND,ND,ND,-,268,384,423,433,425,,,,,,,,,O84236,O84236,,,,,,,membrane [GO:0016020],,,,,,,,
 CT234,CT234,O84237,,928,928,,,CTL0486,TC0505,"ADP,ATP carrier protein",106.1,O84237,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,ND,ND,ND,-,-,176,221,492,512,,,,,,,,,O84237,O84237,,,,,,,membrane [GO:0016020],,,,,,,,
 CT235,CT235,O84238,,137,137,,,CTL0487,TC0506,cAMP-Dependent Protein Kinase Regulatory Subunit,15.5,O84238,Transcription,FCB814,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,ND,ND,ND,-,-,129,168,156,168,,,,,,,,,O84238,O84238,,,,,,,,,,,,,,,
acpP CT236,CT236,O84239,acpP,77,77,,,CTL0488,TC0507,Acyl carrier protein (ACP),8.7,O84239,Lipid metabolism,6F2D90,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,Acyl carrier protein (ACP) family,85,NQ,,-,-,276,399,576,597,,,,,,,,,O84239,O84239,,,,,,lipid A biosynthetic process [GO:0009245],cytosol [GO:0005829],acyl binding [GO:0000035]; acyl carrier activity [GO:0000036],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01217}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01217}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01217}.,,,,
fabG CT237,CT237,P38004,fabG,248,248,,,CTL0489,TC0508,3-oxoacyl-[acyl-carrier-protein] reductase FabG (EC 1.1.1.100) (3-ketoacyl-acyl carrier protein reductase) (Beta-Ketoacyl-acyl carrier protein reductase) (Beta-ketoacyl-ACP reductase),26.0,P38004,Lipid metabolism,6F2D90,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,Short-chain dehydrogenases/reductases (SDR) family,90,73,,-,-,156,299,361,453,,,,,,,,,P38004,P38004,,,,,,fatty acid elongation [GO:0030497],,3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity [GO:0004316]; NAD binding [GO:0051287]; NADP binding [GO:0050661],,,,SUBUNIT: Homotetramer. {ECO:0000250}.,Homotetramer. {ECO:0000250}.,Homotetramer. {ECO:0000250}.,
fabD CT238,CT238,O84241,fabD,308,308,,,CTL0490,TC0509,Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39),33.5,O84241,Lipid metabolism,6F2D90,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FabD family,55,NQ,,-,-,162,267,577,663,,,,,,,,,O84241,O84241,,,,,,fatty acid biosynthetic process [GO:0006633],cytosol [GO:0005829],[acyl-carrier-protein] S-malonyltransferase activity [GO:0004314],,,,,,,
fabH CT239,CT239,O84242,fabH,327,327,,,CTL0491,TC0510,Beta-ketoacyl-[acyl-carrier-protein] synthase III (Beta-ketoacyl-ACP synthase III) (KAS III) (EC 2.3.1.180) (3-oxoacyl-[acyl-carrier-protein] synthase 3) (3-oxoacyl-[acyl-carrier-protein] synthase III),35.3,O84242,Lipid metabolism,6F2D90,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,"Thiolase-like superfamily, FabH family",50,ND,,-,-,287,301,436,431,,,,,,,,,O84242,O84242,,,,,,fatty acid biosynthetic process [GO:0006633]; secondary metabolite biosynthetic process [GO:0044550],cytoplasm [GO:0005737],3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; beta-ketoacyl-acyl-carrier-protein synthase III activity [GO:0033818],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01815}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01815}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01815}.,SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_01815}.,Homodimer. {ECO:0000255|HAMAP-Rule:MF_01815}.,Homodimer. {ECO:0000255|HAMAP-Rule:MF_01815}.,
